ZIP_CODE,LATITUDE,LONGTITUDE,PONAME,COLOR
11350,37.644169,127.0881482,NoWon,C5F216
11560,37.5390641,126.898631,YeongDengPo,1E6CD6
11560,37.5033253,126.8992024,YeongDengPo,1E6CD6
11560,37.5214533,126.9037833,YeongDengPo,1E6CD6
11320,37.6496495,127.0437917,DoBong,F2B416
11350,37.6486447,127.0664323,NoWon,C5F216
11560,37.4984624,126.8973129,YeongDengPo,1E6CD6
11560,37.492789,126.899438,YeongDengPo,1E6CD6
11560,37.5015457,126.9061645,YeongDengPo,1E6CD6
11530,37.5096947,126.8903898,GuRp,16EDF2
11530,37.4965469,126.8564394,GuRp,16EDF2
11560,37.5162236,126.9153946,YeongDengPo,1E6CD6
11590,37.4980415,126.9219398,DongJack,34EA0C
11590,37.4924428,126.9369933,DongJack,34EA0C
11530,37.5139956,126.8828703,GuRp,16EDF2
11350,37.6575682,127.0613426,NoWon,C5F216
11590,37.5082997,126.9544141,DongJack,34EA0C
11590,37.503168,126.9780267,DongJack,34EA0C
11590,37.504625,126.9752058,DongJack,34EA0C
11590,37.499176,126.9844917,DongJack,34EA0C
11590,37.4939764,126.9411029,DongJack,34EA0C
11590,37.5102375,126.9285703,DongJack,34EA0C
11590,37.5075563,126.9278282,DongJack,34EA0C
11590,37.506801,126.9355832,DongJack,34EA0C
11590,37.5138449,126.9481992,DongJack,34EA0C
11590,37.4858652,126.9745605,DongJack,34EA0C
11620,37.4778253,126.9556392,KwanAk,E616F2
11620,37.484139,126.9263886,KwanAk,E616F2
11620,37.4688286,126.9316063,KwanAk,E616F2
11620,37.4847939,126.9033032,KwanAk,E616F2
11620,37.4614817,126.9329263,KwanAk,E616F2
11620,37.4593349,126.9291917,KwanAk,E616F2
11620,37.4670754,126.9472006,KwanAk,E616F2
11620,37.458914,126.9461979,KwanAk,E616F2
11620,37.4550754,126.9471745,KwanAk,E616F2
11620,37.4711668,126.9602006,KwanAk,E616F2
11650,37.4454321,127.0570701,SeoCho,16F22D
11650,37.4682722,127.0311235,SeoCho,16F22D
11215,37.5380333,127.0923891,KwangJin,F28116
11215,37.5320208,127.0878849,KwangJin,F28116
11215,37.5459266,127.103908,KwangJin,F28116
11215,37.535781,127.0777057,KwangJin,F28116
11215,37.5302033,127.0824409,KwangJin,F28116
11215,37.5415522,127.0696986,KwangJin,F28116
11215,37.5463893,127.0679173,KwangJin,F28116
11215,37.5427206,127.0669007,KwangJin,F28116
11215,37.5628462,127.0961772,KwangJin,F28116
11620,37.4700452,126.9325326,KwanAk,E616F2
11215,37.5369695,127.0946358,KwangJin,F28116
11215,37.5480701,127.1006935,KwangJin,F28116
11215,37.5403016,127.1016403,KwangJin,F28116
11215,37.5307597,127.0813548,KwangJin,F28116
11215,37.5415522,127.0696986,KwangJin,F28116
11215,37.5589084,127.0910671,KwangJin,F28116
11370,37.5828774,127.050621,DongDaeMun,F0308A
11370,37.5901291,127.055376,DongDaeMun,F0308A
11750,37.5616111,127.0270029,SeonGgDong,7AE8E1
11215,37.5468061,127.0778508,KwangJin,F28116
11260,37.6145493,127.1009212,JungRang,16DEF2
11260,37.5856761,127.0913319,JungRang,16DEF2
11260,37.597671,127.0966698,JungRang,16DEF2
11260,37.5931827,127.0823863,JungRang,16DEF2
11260,37.5981593,127.0774472,JungRang,16DEF2
11260,37.5731232,127.0833126,JungRang,16DEF2
11260,37.5768823,127.084358,JungRang,16DEF2
11260,37.604121,127.0805124,JungRang,16DEF2
11260,37.5808711,127.0965242,JungRang,16DEF2
11260,37.6137871,127.0891913,JungRang,16DEF2
11260,37.6066405,127.0915329,JungRang,16DEF2
11560,37.5233362,126.8882279,YeongDengPo,1E6CD6
11650,37.4682722,127.0311235,SeoCho,16F22D
11650,37.4682722,127.0311235,SeoCho,16F22D
11650,37.4765543,127.0137811,SeoCho,16F22D
11650,37.462376,126.9884283,SeoCho,16F22D
11650,37.4768065,126.9825339,SeoCho,16F22D
11680,37.5243955,127.0351332,GangNam,F7071C
11680,37.5022569,127.0299928,GangNam,F7071C
11680,37.5009677,127.0299964,GangNam,F7071C
11680,37.4899751,127.0774748,GangNam,F7071C
11680,37.4895773,127.0571726,GangNam,F7071C
11680,37.482797,127.0661575,GangNam,F7071C
11680,37.4896583,127.0441451,GangNam,F7071C
11680,37.4925844,127.0826746,GangNam,F7071C
11650,37.4716699,127.0423731,SeoCho,16F22D
11680,37.4955897,127.0786243,GangNam,F7071C
11680,37.4809932,127.0780984,GangNam,F7071C
11680,37.5154949,127.0252215,GangNam,F7071C
11680,37.4919837,127.0731913,GangNam,F7071C
11680,37.4960407,127.0758232,GangNam,F7071C
11680,37.4807248,127.0807777,GangNam,F7071C
11680,37.4920982,127.0882175,GangNam,F7071C
11680,37.4797079,127.0812933,GangNam,F7071C
11680,37.4652222,127.1099722,GangNam,F7071C
11680,37.4858116,127.0634887,GangNam,F7071C
11710,37.5104037,127.072324,SongPa,DB3323
11710,37.5142918,127.1139233,SongPa,DB3323
11710,37.5013053,127.1189117,SongPa,DB3323
11710,37.4895625,127.1106313,SongPa,DB3323
11710,37.4906967,127.1138581,SongPa,DB3323
11710,37.4918088,127.1239642,SongPa,DB3323
11710,37.4903104,127.1322526,SongPa,DB3323
11710,37.4968435,127.1416904,SongPa,DB3323
11710,37.4851851,127.1288909,SongPa,DB3323
11710,37.521333,127.0994876,SongPa,DB3323
11710,37.5381806,127.1217703,SongPa,DB3323
11560,37.5297743,126.8978822,YeongDengPo,1E6CD6
11560,37.5267799,126.9034345,YeongDengPo,1E6CD6
11560,37.5225194,126.901119,YeongDengPo,1E6CD6
11560,37.5151446,126.9019676,YeongDengPo,1E6CD6
11470,37.5351839,126.8786826,YangCheon,6323DB
11560,37.5129444,126.9264385,YeongDengPo,1E6CD6
11680,37.513487,127.0349177,GangNam,F7071C
11470,37.5191985,126.8707191,YangCheon,6323DB
11545,37.4678605,126.9096832,GumCheon,EA2A0C
11545,37.4653409,126.8861175,GumCheon,EA2A0C
11680,37.5153035,127.0340832,GangNam,F7071C
11530,37.503345,126.8284466,GuRp,16EDF2
11530,37.4996121,126.8717417,GuRp,16EDF2
11560,37.5175748,126.93049,YeongDengPo,1E6CD6
11680,37.5177166,127.0357358,GangNam,F7071C
11680,37.5098871,127.0409941,GangNam,F7071C
11680,37.4984515,127.0776413,GangNam,F7071C
11680,37.4972419,127.0702144,GangNam,F7071C
11680,37.5014809,127.0590719,GangNam,F7071C
11680,37.5057453,127.0577173,GangNam,F7071C
11680,37.5061525,127.0635784,GangNam,F7071C
11680,37.4833045,127.0428453,GangNam,F7071C
11680,37.4922005,127.0419308,GangNam,F7071C
11680,37.4910241,127.0376811,GangNam,F7071C
11680,37.4856641,127.0399191,GangNam,F7071C
11680,37.5115383,127.0470486,GangNam,F7071C
11740,37.5364671,127.1493912,GandDong,3616F2
11500,37.5473989,126.8213264,GangSeo,A816F2
11500,37.5566824,126.8627957,GangSeo,A816F2
11500,37.5486916,126.8631104,GangSeo,A816F2
11500,37.5467642,126.862563,GangSeo,A816F2
11500,37.556714,126.8508277,GangSeo,A816F2
11545,37.4591539,126.8892535,GumCheon,EA2A0C
11740,37.5398622,127.1411062,GandDong,3616F2
11500,37.5675119,126.8413213,GangSeo,A816F2
11750,37.5508217,127.0505262,SeonGgDong,7AE8E1
11750,37.5400061,127.0498906,SeonGgDong,7AE8E1
11750,37.5513241,127.0465732,SeonGgDong,7AE8E1
11750,37.5490975,127.0448483,SeonGgDong,7AE8E1
11750,37.5485223,127.0579093,SeonGgDong,7AE8E1
11290,37.5876274,127.0184717,SeongBuk,A66FCB
11290,37.5831367,127.0202043,SeongBuk,A66FCB
11290,37.5879443,127.0055642,SeongBuk,A66FCB
11290,37.606897,127.0500249,SeongBuk,A66FCB
11750,37.5704974,127.0381308,SeonGgDong,7AE8E1
11750,37.5440254,127.0647534,SeonGgDong,7AE8E1
11290,37.6072103,127.0504893,SeongBuk,A66FCB
11750,37.5387684,127.0558111,SeonGgDong,7AE8E1
11290,37.6079226,127.0507701,SeongBuk,A66FCB
11290,37.6126573,127.0613402,SeongBuk,A66FCB
11290,37.5795886,127.0245271,SeongBuk,A66FCB
11710,37.5101819,127.0757234,SongPa,DB3323
11740,37.5535948,127.1561958,GandDong,3616F2
11740,37.5634881,127.1555246,GandDong,3616F2
11740,37.561845,127.1590389,GandDong,3616F2
11740,37.561845,127.1590389,GandDong,3616F2
11740,37.5598169,127.1675357,GandDong,3616F2
11740,37.5521324,127.1308164,GandDong,3616F2
11270,37.570107,126.9915579,JongRo,069B34
11270,37.5704022,127.0089176,JongRo,069B34
11270,37.5701979,127.0016845,JongRo,069B34
11560,37.5235609,126.8839623,YeongDengPo,1E6CD6
11110,37.5589697,126.9761659,JungGu,A65AFF
11560,37.5368002,126.8995361,YeongDengPo,1E6CD6
11560,37.5389102,126.8910403,YeongDengPo,1E6CD6
11470,37.544742,126.8644697,YangCheon,6323DB
11290,37.5830736,127.0291732,SeongBuk,A66FCB
11740,37.5501979,127.1253584,GandDong,3616F2
11560,37.5239364,126.8835476,YeongDengPo,1E6CD6
11500,37.5547038,126.8533032,GangSeo,A816F2
11110,37.5681062,126.9857646,JungGu,A65AFF
11270,37.5684258,126.9871111,JongRo,069B34
11270,37.5685832,126.992063,JongRo,069B34
11370,37.5901613,127.0422642,DongDaeMun,F0308A
11370,37.5713811,127.0726368,DongDaeMun,F0308A
11560,37.5228693,126.8849165,YeongDengPo,1E6CD6
11370,37.5804659,127.0546796,DongDaeMun,F0308A
11370,37.5709128,127.0280033,DongDaeMun,F0308A
11370,37.5780324,127.071482,DongDaeMun,F0308A
11370,37.5680383,127.0747756,DongDaeMun,F0308A
11440,37.5539068,126.9412187,MaPo,FC00F0
11440,37.5541375,126.9347693,MaPo,FC00F0
11440,37.5519113,126.9154224,MaPo,FC00F0
11440,37.5601708,126.9233138,MaPo,FC00F0
11440,37.5444177,126.9489996,MaPo,FC00F0
11440,37.5545734,126.9080638,MaPo,FC00F0
11440,37.5546108,126.9127935,MaPo,FC00F0
11750,37.546276,127.0112609,SeonGgDong,7AE8E1
11440,37.5390809,126.9467475,MaPo,FC00F0
11440,37.5549033,126.9020762,MaPo,FC00F0
11470,37.5451746,126.8820481,YangCheon,6323DB
11470,37.5382132,126.8855437,YangCheon,6323DB
11350,37.6401208,127.0671196,NoWon,C5F216
11470,37.5347931,126.8770361,YangCheon,6323DB
11470,37.5142426,126.8457851,YangCheon,6323DB
11470,37.5142426,126.8457851,YangCheon,6323DB
11470,37.5464783,126.8799884,YangCheon,6323DB
11470,37.5180181,126.868181,YangCheon,6323DB
11470,37.5146212,126.856515,YangCheon,6323DB
11470,37.5186629,126.8538182,YangCheon,6323DB
11470,37.5142426,126.8457851,YangCheon,6323DB
11290,37.5848581,127.0199521,SeongBuk,A66FCB
11290,37.5963501,127.0285802,SeongBuk,A66FCB
11290,37.6208596,127.0524367,SeongBuk,A66FCB
11290,37.6104389,127.0452355,SeongBuk,A66FCB
11440,37.5589096,126.8972248,MaPo,FC00F0
11440,37.5410989,126.9455492,MaPo,FC00F0
11500,37.5504013,126.8435735,GangSeo,A816F2
11500,37.5699024,126.8503623,GangSeo,A816F2
11500,37.5677894,126.8526764,GangSeo,A816F2
11500,37.5617312,126.8644367,GangSeo,A816F2
11500,37.5816729,126.8120959,GangSeo,A816F2
11500,37.5526261,126.8635171,GangSeo,A816F2
11500,37.5367521,126.8440768,GangSeo,A816F2
11500,37.5730008,126.8385095,GangSeo,A816F2
11500,37.5414928,126.8443907,GangSeo,A816F2
11500,37.5718364,126.8442774,GangSeo,A816F2
11500,37.5686849,126.8487096,GangSeo,A816F2
11500,37.5649552,126.8518519,GangSeo,A816F2
11500,37.5658164,126.8547524,GangSeo,A816F2
11500,37.5636573,126.8545081,GangSeo,A816F2
11500,37.5623144,126.8574517,GangSeo,A816F2
11500,37.5623792,126.8609928,GangSeo,A816F2
11500,37.5711883,126.8149751,GangSeo,A816F2
11530,37.4869838,126.8862329,GuRp,16EDF2
11530,37.5010265,126.8904376,GuRp,16EDF2
11530,37.4863261,126.8885918,GuRp,16EDF2
11530,37.497769,126.8802722,GuRp,16EDF2
11530,37.4908918,126.8916242,GuRp,16EDF2
11530,37.4851734,126.8873217,GuRp,16EDF2
11530,37.5074917,126.8543519,GuRp,16EDF2
11530,37.5034474,126.8525501,GuRp,16EDF2
11530,37.4986018,126.8475941,GuRp,16EDF2
11530,37.487255,126.8902118,GuRp,16EDF2
11470,37.5460884,126.8813197,YangCheon,6323DB
11470,37.539587,126.8745515,YangCheon,6323DB
11650,37.4753157,127.0348768,SeoCho,16F22D
11710,37.4720691,127.1273586,SongPa,DB3323
11470,37.532122,126.8755645,YangCheon,6323DB
11470,37.5254695,126.8498875,YangCheon,6323DB
11290,37.6052213,127.0355612,SeongBuk,A66FCB
11290,37.5962516,126.9938352,SeongBuk,A66FCB
11280,37.5344282,126.9754456,YongSan,C156BC
11280,37.5340704,126.9628583,YongSan,C156BC
11280,37.5343196,126.9886742,YongSan,C156BC
11280,37.5430656,126.9902626,YongSan,C156BC
11280,37.5502454,126.9762297,YongSan,C156BC
11280,37.545649,126.9843216,YongSan,C156BC
11280,37.5348253,126.9714549,YongSan,C156BC
11280,37.5444436,126.9616004,YongSan,C156BC
11280,37.5231135,126.9610743,YongSan,C156BC
11280,37.5311443,126.96842,YongSan,C156BC
11290,37.5928289,126.9931219,SeongBuk,A66FCB
11280,37.5440057,126.9598881,YongSan,C156BC
11280,37.5303022,127.0072534,YongSan,C156BC
11750,37.557606,127.0372853,SeonGgDong,7AE8E1
11750,37.5699953,127.047474,SeonGgDong,7AE8E1
11750,37.5603573,127.0645599,SeonGgDong,7AE8E1
11750,37.5420644,127.0602051,SeonGgDong,7AE8E1
11750,37.5487764,127.0214062,SeonGgDong,7AE8E1
11750,37.5494889,127.0190728,SeonGgDong,7AE8E1
11750,37.5489656,127.022449,SeonGgDong,7AE8E1
11750,37.5541896,127.0298409,SeonGgDong,7AE8E1
11750,37.5448564,127.0206462,SeonGgDong,7AE8E1
11750,37.5698354,127.0441409,SeonGgDong,7AE8E1
11750,37.5661246,127.0457962,SeonGgDong,7AE8E1
11750,37.5588055,127.0356445,SeonGgDong,7AE8E1
11750,37.5540356,127.0477242,SeonGgDong,7AE8E1
11750,37.5535973,127.0419502,SeonGgDong,7AE8E1
11750,37.5547101,127.0271042,SeonGgDong,7AE8E1
11750,37.5601563,127.0540369,SeonGgDong,7AE8E1
11750,37.5501364,127.034554,SeonGgDong,7AE8E1
11215,37.5680676,127.0898281,KwangJin,F28116
11215,37.5568324,127.0920797,KwangJin,F28116
11215,37.5520082,127.101489,KwangJin,F28116
11500,37.5726951,126.8254127,GangSeo,A816F2
11500,37.5509987,126.8148776,GangSeo,A816F2
11500,37.5577988,126.8424281,GangSeo,A816F2
11500,37.5662484,126.8060579,GangSeo,A816F2
11500,37.5497759,126.8755585,GangSeo,A816F2
11500,37.5491045,126.8759961,GangSeo,A816F2
11500,37.5511247,126.8656529,GangSeo,A816F2
11500,37.527216,126.8428238,GangSeo,A816F2
11500,37.5414757,126.8390524,GangSeo,A816F2
11500,37.5300156,126.8630902,GangSeo,A816F2
11530,37.4909647,126.8267163,GuRp,16EDF2
11530,37.4929263,126.8240206,GuRp,16EDF2
11500,37.5517439,126.8359025,GangSeo,A816F2
11500,37.5473227,126.8773841,GangSeo,A816F2
11370,37.5729833,127.0649462,DongDaeMun,F0308A
11370,37.5716604,127.0253706,DongDaeMun,F0308A
11370,37.5736528,127.0377421,DongDaeMun,F0308A
11370,37.5758128,127.0377086,DongDaeMun,F0308A
11370,37.5813911,127.0280484,DongDaeMun,F0308A
11370,37.5699608,127.0648819,DongDaeMun,F0308A
11370,37.5722538,127.0688641,DongDaeMun,F0308A
11370,37.576398,127.0271781,DongDaeMun,F0308A
11370,37.5641765,127.0659761,DongDaeMun,F0308A
11370,37.5613841,127.0684541,DongDaeMun,F0308A
11370,37.5756403,127.0573843,DongDaeMun,F0308A
11370,37.5771036,127.0564862,DongDaeMun,F0308A
11650,37.4948833,126.9902746,SeoCho,16F22D
11650,37.4871532,126.9935526,SeoCho,16F22D
11650,37.4781624,126.9877969,SeoCho,16F22D
11650,37.466826,126.9879745,SeoCho,16F22D
11470,37.519748,126.8349156,YangCheon,6323DB
11470,37.5142426,126.8457851,YangCheon,6323DB
11470,37.5106794,126.8571163,YangCheon,6323DB
11470,37.5211154,126.8365344,YangCheon,6323DB
11470,37.5222037,126.830984,YangCheon,6323DB
11470,37.5100911,126.8706024,YangCheon,6323DB
11500,37.5557343,126.8121441,GangSeo,A816F2
11500,37.5451975,126.8511959,GangSeo,A816F2
11500,37.5455426,126.8463139,GangSeo,A816F2
11370,37.5622254,127.0616526,DongDaeMun,F0308A
11650,37.4857806,126.9882214,SeoCho,16F22D
11500,37.5482869,126.8743771,GangSeo,A816F2
11500,37.5625546,126.8085899,GangSeo,A816F2
11500,37.5636793,126.8084268,GangSeo,A816F2
11500,37.559786,126.8420414,GangSeo,A816F2
11500,37.5585898,126.8500371,GangSeo,A816F2
11500,37.5504013,126.8435735,GangSeo,A816F2
11350,37.6411318,127.0838237,NoWon,C5F216
11350,37.6403876,127.0842277,NoWon,C5F216
11350,37.6350005,127.0590943,NoWon,C5F216
11350,37.6875938,127.0702456,NoWon,C5F216
11350,37.6625837,127.0832742,NoWon,C5F216
11380,37.603998,126.9237022,EunPyung,16F277
11380,37.6016532,126.9236065,EunPyung,16F277
11380,37.623126,126.9360221,EunPyung,16F277
11380,37.6253391,126.9262584,EunPyung,16F277
11350,37.6528707,127.05488,NoWon,C5F216
11380,37.6251607,126.9186069,EunPyung,16F277
11380,37.6173231,126.9133169,EunPyung,16F277
11380,37.6154404,126.9199412,EunPyung,16F277
11380,37.5904823,126.9239636,EunPyung,16F277
11380,37.5954005,126.9173801,EunPyung,16F277
11380,37.6011246,126.9185039,EunPyung,16F277
11380,37.5829059,126.9065531,EunPyung,16F277
11380,37.5867496,126.9117363,EunPyung,16F277
11380,37.5799698,126.9041191,EunPyung,16F277
11380,37.5843744,126.9030349,EunPyung,16F277
11380,37.5989763,126.9112122,EunPyung,16F277
11380,37.6057986,126.9413992,EunPyung,16F277
11380,37.6215025,126.9157811,EunPyung,16F277
11380,37.6040623,126.9167863,EunPyung,16F277
11380,37.5960721,126.9118681,EunPyung,16F277
11410,37.571603,126.9604487,SeoDaeMun,194C67
11410,37.5730089,126.9530963,SeoDaeMun,194C67
11410,37.5578381,126.9437264,SeoDaeMun,194C67
11410,37.5707224,126.9461831,SeoDaeMun,194C67
11410,37.5876553,126.9554558,SeoDaeMun,194C67
11410,37.5928587,126.9548512,SeoDaeMun,194C67
11410,37.5728769,126.9182624,SeoDaeMun,194C67
11410,37.5706876,126.9165412,SeoDaeMun,194C67
11440,37.5572005,126.9260339,MaPo,FC00F0
11440,37.559655,126.9188053,MaPo,FC00F0
11380,37.6095476,126.9087173,EunPyung,16F277
11440,37.5532543,126.9003275,MaPo,FC00F0
11440,37.5490071,126.9253507,MaPo,FC00F0
11270,37.6095904,126.9564205,JongRo,069B34
11270,37.5784256,127.0125542,JongRo,069B34
11270,37.5799292,126.9968089,JongRo,069B34
11270,37.5714789,126.9873579,JongRo,069B34
11270,37.5786549,127.0176173,JongRo,069B34
11270,37.5786667,127.0173915,JongRo,069B34
11270,37.5862716,126.9766224,JongRo,069B34
11440,37.5519207,126.9622492,MaPo,FC00F0
11270,37.5779493,126.9569202,JongRo,069B34
11270,37.5830092,126.9637748,JongRo,069B34
11270,37.575547,127.0098414,JongRo,069B34
11110,37.5581697,127.0068293,JungGu,A65AFF
11110,37.5643044,127.0063522,JungGu,A65AFF
11110,37.5656488,127.008285,JungGu,A65AFF
11530,37.4889603,126.8923718,GuRp,16EDF2
11110,37.5697634,127.0169824,JungGu,A65AFF
11110,37.5613834,127.0138025,JungGu,A65AFF
11370,37.5612302,127.0694125,DongDaeMun,F0308A
11370,37.5758452,127.0556759,DongDaeMun,F0308A
11750,37.5635877,127.0420132,SeonGgDong,7AE8E1
11545,37.4527516,126.9044818,GumCheon,EA2A0C
11545,37.4432491,126.9124545,GumCheon,EA2A0C
11545,37.4521509,126.9070171,GumCheon,EA2A0C
11545,37.4764227,126.9019272,GumCheon,EA2A0C
11370,37.5901367,127.0632253,DongDaeMun,F0308A
11500,37.5779102,126.8126577,GangSeo,A816F2
11545,37.4683591,126.9085638,GumCheon,EA2A0C
11545,37.4633802,126.9074067,GumCheon,EA2A0C
11545,37.4525941,126.9255721,GumCheon,EA2A0C
11545,37.4558942,126.8935705,GumCheon,EA2A0C
11545,37.4683588,126.8836122,GumCheon,EA2A0C
11545,37.4762408,126.8770512,GumCheon,EA2A0C
11545,37.4832941,126.8739458,GumCheon,EA2A0C
11680,37.4828193,127.0606833,GangNam,F7071C
11320,37.6445799,127.0327469,DoBong,F2B416
11320,37.6615526,127.0474489,DoBong,F2B416
11320,37.6545678,127.0388052,DoBong,F2B416
11320,37.6578289,127.0406276,DoBong,F2B416
11440,37.5487738,126.910448,MaPo,FC00F0
11440,37.5492372,126.9126221,MaPo,FC00F0
11440,37.559407,126.9166743,MaPo,FC00F0
11440,37.5620983,126.9143751,MaPo,FC00F0
11410,37.5707024,126.912468,SeoDaeMun,194C67
11410,37.5729929,126.9222492,SeoDaeMun,194C67
11410,37.5610868,126.9416324,SeoDaeMun,194C67
11410,37.5731599,126.9077586,SeoDaeMun,194C67
11410,37.582,126.9126257,SeoDaeMun,194C67
11410,37.5822118,126.9265693,SeoDaeMun,194C67
11410,37.5890629,126.9434294,SeoDaeMun,194C67
11410,37.5835256,126.9500285,SeoDaeMun,194C67
11410,37.5843577,126.9492662,SeoDaeMun,194C67
11650,37.4553904,127.0628872,SeoCho,16F22D
11410,37.5756222,126.9255344,SeoDaeMun,194C67
11650,37.4574109,127.0602157,SeoCho,16F22D
11650,37.5045915,127.0018284,SeoCho,16F22D
11650,37.4991858,127.0121627,SeoCho,16F22D
11650,37.5001384,126.9993007,SeoCho,16F22D
11650,37.4983436,126.994828,SeoCho,16F22D
11650,37.5068787,127.0087354,SeoCho,16F22D
11290,37.6133756,127.0381076,SeongBuk,A66FCB
11290,37.6122428,127.0559192,SeongBuk,A66FCB
11290,37.6148675,127.0527668,SeongBuk,A66FCB
11290,37.6135595,127.0603091,SeongBuk,A66FCB
11290,37.6213367,127.0520639,SeongBuk,A66FCB
11290,37.6077514,127.0099116,SeongBuk,A66FCB
11290,37.6054453,127.0085841,SeongBuk,A66FCB
11290,37.60923,127.0099766,SeongBuk,A66FCB
11410,37.5954771,126.9484524,SeoDaeMun,194C67
11290,37.5919736,127.0360352,SeongBuk,A66FCB
11290,37.6028683,127.0320677,SeongBuk,A66FCB
11290,37.5956321,127.0361366,SeongBuk,A66FCB
11290,37.5916901,127.0366625,SeongBuk,A66FCB
11380,37.6253529,126.92044,EunPyung,16F277
11380,37.5839039,126.8912569,EunPyung,16F277
11380,37.5956039,126.9145502,EunPyung,16F277
11380,37.5940764,126.9141182,EunPyung,16F277
11380,37.5958982,126.9095611,EunPyung,16F277
11380,37.6051788,126.9157829,EunPyung,16F277
11380,37.6012126,126.929316,EunPyung,16F277
11380,37.6005544,126.9214431,EunPyung,16F277
11380,37.5967268,126.9193601,EunPyung,16F277
11380,37.5907311,126.9177178,EunPyung,16F277
11380,37.5866923,126.9159439,EunPyung,16F277
11380,37.5823686,126.907617,EunPyung,16F277
11380,37.5784727,126.9020117,EunPyung,16F277
11270,37.5962687,126.9643647,JongRo,069B34
11270,37.5745181,126.9667136,JongRo,069B34
11260,37.5888555,127.0802584,JungRang,16DEF2
11270,37.5772491,126.9907414,JongRo,069B34
11270,37.5770974,126.9897378,JongRo,069B34
11110,37.5644843,126.9969724,JungGu,A65AFF
11110,37.5680057,126.9715489,JungGu,A65AFF
11110,37.5637913,126.9997997,JungGu,A65AFF
11280,37.5451839,126.9602385,YongSan,C156BC
11650,37.5148787,127.0657218,SeoCho,16F22D
11110,37.5608219,127.0133073,JungGu,A65AFF
11280,37.544874,126.9629202,YongSan,C156BC
11280,37.553549,126.9682787,YongSan,C156BC
11280,37.5348261,126.9567784,YongSan,C156BC
11280,37.5371846,126.9548005,YongSan,C156BC
11280,37.5478993,126.9765714,YongSan,C156BC
11280,37.5284721,126.9696181,YongSan,C156BC
11650,37.4936735,126.9895771,SeoCho,16F22D
11215,37.5428729,127.0911065,KwangJin,F28116
11650,37.4826375,127.0185868,SeoCho,16F22D
11650,37.4899185,127.0140682,SeoCho,16F22D
